Subject,Channel,Alpha Power,Beta Power,Theta Power,Delta Power
sub-069,F3,5.60325976568604e-12,1.1257422836331618e-12,1.4433468843469475e-11,7.860576542334824e-11
sub-069,F4,4.846663319836734e-12,1.0874144184124138e-12,1.6492754814491413e-11,7.268872536990172e-11
sub-069,C3,4.190086583259023e-12,8.614717903215384e-13,1.506785969452322e-11,6.777118387464211e-11
sub-069,C4,3.852753298734084e-12,8.683832841686576e-13,1.4914278592793953e-11,6.745971657387663e-11
sub-069,P3,9.954001583999281e-12,9.400730164663338e-13,3.1434483674895665e-11,8.280128260318472e-11
sub-069,P4,8.267927045408092e-12,9.524942750409638e-13,2.476380421308933e-11,8.003440970110151e-11
sub-069,O1,1.1608175891661667e-11,1.0586420267647306e-12,3.342960942866003e-11,9.396006983316051e-11
sub-069,O2,1.0435273980093983e-11,9.963716988129715e-13,2.835509620069293e-11,8.724822826183215e-11
sub-069,F7,1.0040380110995565e-11,1.3049700017361772e-12,2.2730140818039296e-11,7.897191167249971e-11
sub-069,F8,8.297859994601676e-12,1.2618169657751823e-12,2.0605437349603495e-11,7.377498467804923e-11
sub-069,T3,1.1833039193580058e-11,1.6504437133208555e-12,3.465170063690898e-11,7.590914056405862e-11
sub-069,T4,9.725587850857533e-12,1.422041536722813e-12,2.6315208145941517e-11,7.199772585510113e-11
sub-069,T5,1.265503741148686e-11,1.0735802187346506e-12,4.5658597102982653e-11,9.142930774263775e-11
sub-069,T6,1.294538087760183e-11,1.0700225842461954e-12,4.001970936661235e-11,8.927116784379929e-11
sub-069,Fz,5.815222587207483e-12,8.969950457427065e-13,1.820208938532487e-11,7.42229939304901e-11
sub-069,Cz,6.436654998991177e-12,1.0527299424430715e-12,2.153731461937933e-11,6.826927700448967e-11
sub-069,Pz,1.1954601270994059e-11,9.122513014313795e-13,2.5784994533422454e-11,7.715163420457042e-11
sub-070,Fp1,3.0604116618067245e-12,1.4437437261775273e-12,1.2335630604119105e-11,1.1747440915895732e-10
sub-070,Fp2,2.7715835372060793e-12,7.662049271612693e-13,1.0995881743827388e-11,1.0252206205657577e-10
sub-070,F3,2.5862194850014553e-12,1.033198644126798e-12,8.818405426538951e-12,8.730627200242489e-11
sub-070,F4,2.302616438869973e-12,6.220467414897682e-13,8.451371593937298e-12,8.059934804024033e-11
sub-070,C3,2.143409790280801e-12,5.445730764605571e-13,7.96546691664315e-12,7.858442417090266e-11
sub-070,C4,2.186974682474706e-12,5.390536644379574e-13,7.984670851981987e-12,7.841303896409182e-11
sub-070,P3,2.7245425852186006e-12,6.326220967640918e-13,8.188033445526094e-12,7.989646107041132e-11
sub-070,P4,2.624865668669773e-12,6.171659462157707e-13,8.323673514866551e-12,7.942653347278725e-11
sub-070,O1,2.9029721119811373e-12,6.887774605916712e-13,8.489202203964624e-12,8.078620837121318e-11
sub-070,O2,2.8169665397731217e-12,6.701497838133239e-13,8.424391186294377e-12,7.98663118858778e-11
sub-070,F7,3.3363768990722404e-12,9.008266158491674e-13,8.553699342282922e-12,8.473282067935603e-11
sub-070,F8,2.685721231412471e-12,6.756157729898207e-13,8.743950309540424e-12,8.0312808679737e-11
sub-070,T3,4.031701789534854e-12,2.4739497685695987e-12,8.700722626287364e-12,8.139976833182704e-11
sub-070,T4,3.0700453803300837e-12,7.52461950448521e-13,9.04582168256256e-12,7.978956318654023e-11
sub-070,T5,3.2001686343636963e-12,7.561327823990294e-13,8.621534087257328e-12,8.124164974441894e-11
sub-070,T6,2.989477543311875e-12,7.475160133333345e-13,8.854029031813817e-12,8.154338121546163e-11
sub-070,Fz,2.281149306931879e-12,6.039681666864636e-13,8.879866452773532e-12,8.465085219346351e-11
sub-070,Cz,2.1198049941490284e-12,5.835841492696086e-13,8.528243097418688e-12,7.936068741329193e-11
sub-070,Pz,2.273968987855757e-12,5.545691543662344e-13,8.006153934287471e-12,7.925857227503524e-11
sub-071,Fp1,5.2281016811449685e-12,1.3378235489454304e-12,1.0053808800558316e-11,9.162170493146135e-11
sub-071,Fp2,5.017416585064749e-12,1.0790955067490492e-12,9.443013331143644e-12,8.544114403006762e-11
sub-071,F3,3.4992646452664675e-12,8.687244982764703e-13,8.865220707708572e-12,7.893798723705115e-11
sub-071,F4,3.662276137811626e-12,8.517294876004959e-13,8.700203387693505e-12,7.883918456580323e-11
sub-071,C3,2.618678198440123e-12,6.627402906346159e-13,8.381556015545251e-12,7.738837551035882e-11
sub-071,C4,2.536757559581975e-12,6.660131259020844e-13,8.406978819717762e-12,7.767443644174042e-11
sub-071,P3,5.372855254138885e-12,7.67583056157177e-13,8.633181110061589e-12,7.849815754386466e-11
sub-071,P4,4.679382933305345e-12,8.282985695554771e-13,8.80831985467666e-12,7.882672952521927e-11
sub-071,O1,5.757027281971878e-12,9.172525654118747e-13,9.042146935026762e-12,7.963680743150339e-11
sub-071,O2,6.850173406988686e-12,9.481453650507812e-13,9.165738580965834e-12,7.988012457251225e-11
sub-071,F7,5.672048459012602e-12,1.253112173963302e-12,9.969205322380892e-12,8.439960247228305e-11
sub-071,F8,5.644565035898284e-12,1.334044541808234e-12,9.708460719631122e-12,8.31439440728762e-11
sub-071,T3,5.245053060712829e-12,1.2428975614312815e-12,9.447106951624109e-12,7.871017382060633e-11
sub-071,T4,5.913974944470651e-12,1.1921192609502476e-12,9.393362497402916e-12,7.94121818632711e-11
sub-071,T5,5.423345551474047e-12,1.0577623684624583e-12,9.460235480368612e-12,7.926592941064584e-11
sub-071,T6,7.585225816472187e-12,1.2762506722919665e-12,9.5371132896212e-12,7.964564802820138e-11
sub-071,Fz,3.3246637434748223e-12,7.403292504290903e-13,8.809700795419116e-12,7.915702969913829e-11
sub-071,Cz,2.3935935579711415e-12,6.431772295245415e-13,8.404148928731208e-12,7.794666999362625e-11
sub-071,Pz,4.6271659569930795e-12,6.379631605089044e-13,8.436066458794338e-12,7.890493165356505e-11
sub-072,Fp1,4.019188297359538e-12,8.311033955026271e-13,2.1724331014534103e-11,1.6724216638747154e-10
sub-072,Fp2,3.749906120722585e-12,7.911796020052832e-13,2.116798185682051e-11,1.5656907325488377e-10
sub-072,F3,3.0071422587892518e-12,6.663646068082719e-13,1.2821734841519515e-11,9.788078467049513e-11
sub-072,F4,2.8965926943315964e-12,7.520520342136226e-13,1.1507485784514914e-11,8.514812008075305e-11
sub-072,C3,2.5984251866992047e-12,5.639358777267371e-13,1.0688881472618402e-11,8.110008009796423e-11
sub-072,C4,2.5328364038280237e-12,5.73639172163317e-13,1.0353717754567102e-11,7.772323431122735e-11
sub-072,P3,2.95968339295659e-12,6.385111530802731e-13,1.1868328133485282e-11,8.759120205229901e-11
sub-072,P4,2.8327367885958633e-12,6.289198351706313e-13,1.161791509953831e-11,8.430780754090804e-11
sub-072,O1,3.1728994019011894e-12,6.348644877080022e-13,1.2355825065208661e-11,9.258007578125557e-11
sub-072,O2,3.070443840310976e-12,6.407508180931755e-13,1.2119081994535807e-11,9.148655447756842e-11
sub-072,F7,3.1591043697994014e-12,8.338484217689908e-13,1.2908665180638509e-11,9.529115023533126e-11
sub-072,F8,3.1140317505754705e-12,7.975383594276833e-13,1.2477985042125758e-11,8.884101740179378e-11
sub-072,T3,3.0933750207998723e-12,7.018532804685622e-13,1.3690654290986699e-11,9.0552279895157e-11
sub-072,T4,3.27473118237072e-12,6.98722849960361e-13,1.3686709028272e-11,8.493169227577045e-11
sub-072,T5,3.5993323808856808e-12,6.782437479113464e-13,1.5445115064603652e-11,9.732421671427184e-11
sub-072,T6,3.4854538202626123e-12,6.97914870678681e-13,1.461412661727894e-11,9.45757239302031e-11
sub-072,Fz,3.049799940102099e-12,6.643962085021995e-13,1.3268204105184277e-11,9.572018869588156e-11
sub-072,Cz,2.741907841870388e-12,6.292244695773269e-13,1.0299784721126687e-11,8.031961436022111e-11
sub-072,Pz,2.870965418970767e-12,6.386447186951047e-13,1.0663879361268918e-11,8.811675012025659e-11
sub-073,Fp1,3.31455232449707e-12,5.927953036292735e-13,1.0848092092300778e-11,1.0735261778746127e-10
sub-073,Fp2,3.1048953630686063e-12,5.695669020640164e-13,1.0606582713211483e-11,1.0605631688514485e-10
sub-073,F3,2.5560086294266774e-12,4.993239108661194e-13,9.163282135894406e-12,8.505893223585794e-11
sub-073,F4,2.56432793578435e-12,5.099116315064175e-13,9.280731823293925e-12,8.470716484568909e-11
sub-073,C3,2.2428824276676644e-12,4.714185647806021e-13,8.743453982466581e-12,8.218441829484394e-11
sub-073,C4,2.3073218492209935e-12,4.763366498085451e-13,8.87469634440675e-12,8.115520719102163e-11
sub-073,P3,2.7971840088601528e-12,5.258199892980819e-13,9.006168141222461e-12,8.24025159920945e-11
sub-073,P4,3.088541499982276e-12,4.96363632056455e-13,9.01634951117084e-12,8.15170508697986e-11
sub-073,O1,5.2150329067374236e-12,6.009286839870428e-13,9.657084527283576e-12,8.35210817037472e-11
sub-073,O2,7.042591568679733e-12,5.891684315895508e-13,9.856838291798652e-12,8.376026897968268e-11
sub-073,F7,3.268999762693148e-12,5.968913924764064e-13,1.0289868380225289e-11,8.758909375815371e-11
sub-073,F8,3.2390422972405372e-12,6.326850266800027e-13,9.924223232966583e-12,8.57758393221713e-11
sub-073,T3,3.3236807293256084e-12,6.55068216091995e-13,9.688574039762352e-12,8.315869040356304e-11
sub-073,T4,3.9095111629296e-12,6.974316297117109e-13,9.63090955781592e-12,8.171877002949654e-11
sub-073,T5,4.616406220194922e-12,6.121019545973697e-13,9.42474216082361e-12,8.241469262605168e-11
sub-073,T6,6.137763280757192e-12,6.005986396621159e-13,1.0016099507441155e-11,8.4437523468537e-11
sub-073,Fz,2.680430740214001e-12,4.806850262968362e-13,9.207630858629158e-12,8.506369851329463e-11
sub-073,Cz,2.748553688526857e-12,5.70692110052941e-13,1.0024417412873847e-11,9.047531527058079e-11
sub-073,Pz,2.7887688218496646e-12,4.922294765056548e-13,8.937389032012651e-12,8.181711124700035e-11
sub-074,Fp1,2.8373316064077474e-11,6.170388076600798e-12,8.561914481504451e-11,5.649033473985409e-10
sub-074,Fp2,1.809048448399795e-11,6.510993934963405e-12,7.647097709587159e-11,6.103621791129371e-10
sub-074,F3,1.2974183289052828e-11,2.2052241983594857e-12,5.5066522488816223e-11,5.062724247991579e-10
sub-074,F4,1.0588319125665803e-11,2.3949325053707965e-12,5.2305961959907835e-11,4.985107956832813e-10
sub-074,C3,1.1251420029075583e-11,1.748304802733597e-12,5.760839372740241e-11,6.246415140964565e-10
sub-074,C4,1.908892876348573e-11,3.7206952973394796e-12,7.115415854393962e-11,6.109917420496461e-10
sub-074,P3,1.1352129057162451e-11,1.7729735009547626e-12,4.996814963880065e-11,4.98738008265676e-10
sub-074,P4,1.252860919730152e-11,1.8158599138708154e-12,5.360045385632039e-11,4.961955774298351e-10
sub-074,O1,1.3189721478742955e-11,1.9453079449602235e-12,4.788212170772946e-11,4.6429434933744115e-10
sub-074,O2,1.33913719473524e-10,2.669242626896204e-11,2.60480940061163e-10,1.016092800091453e-09
sub-074,F7,1.179977563787965e-11,1.83970302847103e-12,5.1036386838982315e-11,4.928894246757436e-10
sub-074,F8,1.1445780847667613e-11,1.969727964486472e-12,4.972990027037831e-11,5.358033124084557e-10
sub-074,T3,1.1872066191712486e-11,1.943594627313794e-12,5.054938458862356e-11,4.907369936842311e-10
sub-074,T4,8.752182249057335e-11,2.6015399430543225e-11,6.646070714620879e-10,1.68140823374879e-09
sub-074,T5,1.3037098503402541e-11,1.907124781415031e-12,5.010340662601065e-11,4.877245486731104e-10
sub-074,T6,1.5777886280701557e-11,1.8193848695878706e-12,5.496766133623508e-11,5.051208402934487e-10
sub-074,Fz,1.4787082106369637e-11,4.535847065376378e-12,5.037928643375291e-11,6.067311131610561e-10
sub-074,Cz,3.436760074290963e-11,7.224361948380838e-12,2.4071852141457573e-10,1.3479203681716496e-09
sub-074,Pz,1.1734559576032367e-11,2.0876927897918444e-12,6.608749482909576e-11,8.124396809582354e-10
sub-075,Fp1,2.8357979797721938e-11,1.248200104109699e-11,8.64728851494034e-11,6.338443095029557e-10
sub-075,Fp2,2.777326223272098e-11,1.556752677036197e-11,8.460184134810037e-11,6.128091904678358e-10
sub-075,F3,2.5382593333004514e-11,8.058893732876662e-12,7.977653347371886e-11,5.771268922035232e-10
sub-075,F4,2.539078309654234e-11,8.437961188327583e-12,8.045239777172504e-11,5.775600267770913e-10
sub-075,C3,2.4786805929871512e-11,7.492026279369513e-12,7.836914014004114e-11,5.730016528293611e-10
sub-075,C4,2.4521029012342494e-11,7.414077335556766e-12,7.839340343682783e-11,5.721143059632087e-10
sub-075,P3,2.8923356461273744e-11,8.22220134926788e-12,7.948617595894373e-11,5.746818767611301e-10
sub-075,P4,2.937568883784018e-11,8.352511867724732e-12,7.983547407757499e-11,5.75163430499414e-10
sub-075,O1,4.129557640187581e-11,7.34758373363485e-12,7.994498218988161e-11,5.763844750460859e-10
sub-075,O2,4.3637737994401025e-11,7.546164781965555e-12,7.946003753237183e-11,5.732558959524298e-10
sub-075,F7,2.6974121294387773e-11,8.154767690684665e-12,8.313511457727345e-11,5.861286786343403e-10
sub-075,F8,2.693566874917178e-11,8.156427301532135e-12,8.387399172916955e-11,5.916308505972213e-10
sub-075,T3,2.8682989330591522e-11,8.174725536050354e-12,8.378098059174541e-11,5.794246610508567e-10
sub-075,T4,1.0887909682749286e-11,3.059511961562949e-12,3.379031130317159e-11,2.4347702636572586e-10
sub-075,T5,3.521121152589948e-11,8.061067317920692e-12,8.048125157129381e-11,5.751129854071761e-10
sub-075,T6,4.5770374561492904e-11,8.263961430545646e-12,8.127773164210166e-11,5.757643282938695e-10
sub-075,Fz,2.5553931835950268e-11,7.877775439942023e-12,7.94292003028306e-11,5.763342871939385e-10
sub-075,Cz,2.529592865983005e-11,7.972269374092488e-12,7.869156139563024e-11,5.736374591673958e-10
sub-075,Pz,2.7851767478881057e-11,8.043126729774317e-12,7.914650480758309e-11,5.739230800613245e-10
sub-076,Fp1,4.917836393947787e-10,9.719824721429423e-11,2.158119387686229e-09,1.2586276936807214e-08
sub-076,Fp2,6.378229706059899e-12,3.1604012880365907e-12,2.091190856665245e-11,2.015314010978228e-10
sub-076,F3,4.752850285366515e-12,1.7963962242035397e-12,1.9632385961434438e-11,1.981239596541384e-10
sub-076,F4,5.605269405045045e-12,1.874528950690822e-12,1.9982397531900856e-11,1.9574860135914157e-10
sub-076,C3,5.1531235571776204e-12,1.5234517258146094e-12,2.1356054088093502e-11,2.0582671594683516e-10
sub-076,C4,5.0159648343396926e-12,1.1691430646221276e-12,1.983691491936117e-11,1.8879969063473192e-10
sub-076,P3,4.745242643328586e-12,1.293528534877186e-12,2.6580926801182945e-11,2.645366352100025e-10
sub-076,P4,4.812324749577244e-12,1.0837953091525166e-12,1.9776891733838506e-11,1.9451651854121888e-10
sub-076,O1,7.941606988515398e-12,2.508356662338502e-12,2.7638284359276376e-11,2.746394305022616e-10
sub-076,O2,1.4378354254044836e-10,1.071823257928737e-11,1.0019724373799431e-10,3.1169820748851247e-10
sub-076,F7,5.5998839909620385e-12,1.8178252391198741e-12,1.9793155798433168e-11,1.920197156193451e-10
sub-076,F8,5.954305354342018e-12,1.8585742380239566e-12,2.0462027216396232e-11,1.9900650580576456e-10
sub-076,T3,6.1404408658756665e-12,1.5240240689045129e-12,2.061559056752617e-11,1.9672285494213344e-10
sub-076,T4,5.627675561924502e-12,1.4232478292371274e-12,2.0389905557448124e-11,1.9319848363745154e-10
sub-076,T5,5.2221463982685565e-12,1.3537514097303337e-12,2.2461384965117196e-11,2.1069282859114912e-10
sub-076,T6,5.755683258207017e-12,1.3739278827933215e-12,2.1464011489934735e-11,1.988145447395593e-10
sub-076,Fz,5.479016753286289e-12,1.6024290873383294e-12,2.0214793163396713e-11,1.9443170621098028e-10
sub-076,Cz,5.638979305742977e-12,1.3126330429579903e-12,2.0086839422024023e-11,1.9459686273453754e-10
sub-076,Pz,6.21738880663764e-12,1.1823513099506736e-12,2.561273520120113e-11,3.3370583988075106e-10
sub-077,Fp1,2.6457434269854766e-12,1.0837773697192682e-12,1.2754002503709755e-11,1.502736221100638e-10
sub-077,Fp2,2.471970544991287e-12,7.223975519707288e-13,1.0090134051061057e-11,1.1970959044644967e-10
sub-077,F3,2.3203835873629e-12,9.11140624872157e-13,9.127668168039838e-12,9.906577102218087e-11
sub-077,F4,2.2957665652650156e-12,6.927379783472979e-13,8.991554800878671e-12,9.667860204122939e-11
sub-077,C3,2.1665209196511065e-12,4.958253525960683e-13,8.929667327821296e-12,9.623041402734984e-11
sub-077,C4,2.1714399696411143e-12,4.88096361125522e-13,8.885859346994808e-12,9.578863341644962e-11
sub-077,P3,2.3571084096603985e-12,5.525571622730201e-13,8.999400460444903e-12,9.623951256774937e-11
sub-077,P4,2.281885338378487e-12,5.19005774718146e-13,9.061862460232138e-12,9.570409849563635e-11
sub-077,O1,2.87686716238038e-12,6.941754647627952e-13,9.204699366618968e-12,9.653053212365811e-11
sub-077,O2,3.1256827308667486e-12,7.03854543808216e-13,9.162375189440545e-12,9.695860148960666e-11
sub-077,F7,2.738624544396454e-12,1.8354338668053113e-12,9.709819038663582e-12,1.0468610385545964e-10
sub-077,F8,2.6411193480433212e-12,8.215901996184051e-13,1.0060852221440104e-11,1.1181878647116883e-10
sub-077,T3,2.417312251492549e-12,9.381039022759618e-13,9.194043794310265e-12,9.697857036974279e-11
sub-077,T4,2.4609624301972612e-12,7.44452167002005e-13,9.084764791699204e-12,9.629835281215995e-11
sub-077,T5,2.663705900942467e-12,6.783359779857926e-13,9.00810050717527e-12,9.788719445695514e-11
sub-077,T6,2.5919364899322732e-12,5.821333702291223e-13,9.08400121298684e-12,9.652485934875573e-11
sub-077,Fz,2.2006500229940764e-12,4.892375158269009e-13,8.954732111744585e-12,9.7551351965225e-11
sub-077,Cz,2.17350544825343e-12,4.699831599863992e-13,8.982808226393267e-12,9.692476590284385e-11
sub-077,Pz,2.3204785529041465e-12,5.279619010834063e-13,9.058479859852032e-12,9.646824767349267e-11
sub-078,Fp1,2.9882214660341445e-12,1.4194731358200667e-12,9.230758461725805e-12,1.0145298254893729e-10
sub-078,Fp2,2.5915419096176104e-12,1.0459733421968488e-12,9.168735016329687e-12,9.918956294146836e-11
sub-078,F3,2.296159013704914e-12,7.051660457608052e-13,8.753811129579635e-12,9.584384787154662e-11
sub-078,F4,2.3978808959978126e-12,8.097385287651855e-13,8.891272443912903e-12,9.547891600820723e-11
sub-078,C3,2.147803490638632e-12,5.183741448509424e-13,8.453748361292063e-12,9.362949532569755e-11
sub-078,C4,2.1059594448490596e-12,5.189130504209399e-13,8.420184397899386e-12,9.263816636271617e-11
sub-078,P3,2.285725384543068e-12,5.91075593841981e-13,8.549029229135602e-12,9.345201251333263e-11
sub-078,P4,2.275818543960889e-12,5.674704853097551e-13,8.754845641329967e-12,9.591294806631471e-11
sub-078,O1,2.646283102606997e-12,7.118267299323315e-13,8.869043714503586e-12,9.404165865848345e-11
sub-078,O2,2.5999522748913434e-12,7.036124100466809e-13,8.795542948631472e-12,9.45675323805639e-11
sub-078,F7,2.8248320419877216e-12,8.505399200607496e-13,9.395181319007609e-12,9.944172763609445e-11
sub-078,F8,3.0363944526992183e-12,8.933458834336478e-13,9.874131485291243e-12,9.83223977363334e-11
sub-078,T3,2.9780729257354824e-12,1.3009902213091302e-12,9.049048009346511e-12,9.448665332120665e-11
sub-078,T4,2.8070388289043788e-12,8.876231176088371e-13,8.878042837819588e-12,9.399789344968577e-11
sub-078,T5,2.798631608256206e-12,7.988344866578858e-13,8.919922504372846e-12,9.384982526345691e-11
sub-078,T6,2.4455854730197463e-12,6.791130783731458e-13,8.646452612230338e-12,9.400689658362351e-11
sub-078,Fz,2.118769290139315e-12,5.340755583820007e-13,8.684615860841116e-12,9.503052633451486e-11
sub-078,Cz,2.014990464111443e-12,4.871639981259228e-13,8.475339366981884e-12,9.349451494404283e-11
sub-078,Pz,2.1805666648512984e-12,5.205016445189831e-13,8.473259284940667e-12,9.419376479669415e-11
sub-079,Fp1,1.6348993498553207e-11,8.543227288686911e-12,4.46780935424948e-11,2.9819486678695946e-10
sub-079,Fp2,1.781457802320699e-11,9.17855792784506e-12,4.865273877310505e-11,3.31342094020893e-10
sub-079,F3,1.4297332865502665e-11,4.606087647526202e-12,4.358663872335086e-11,2.900830842866165e-10
sub-079,F4,1.4383310583530548e-11,5.276226465720391e-12,4.362947604888451e-11,2.9262483562173206e-10
sub-079,C3,1.4065488548032321e-11,4.325490009702754e-12,4.3317331157673966e-11,2.874351653739021e-10
sub-079,C4,1.3722464457068095e-11,4.1637690908085754e-12,4.266552905394968e-11,2.848725848548934e-10
sub-079,P3,1.5238474041936773e-11,4.158567720776927e-12,4.2888845291906234e-11,2.864615163702032e-10
sub-079,P4,1.6307748176482918e-11,4.35085880623181e-12,4.371771409838507e-11,2.912275522628649e-10
sub-079,O1,2.194182277719281e-11,4.151021270122645e-12,4.283286944163601e-11,2.876146570873153e-10
sub-079,O2,2.3943810379055528e-11,4.615075593065706e-12,4.388138715674287e-11,2.9101202886363505e-10
sub-079,F7,1.5394851228094366e-11,5.695131818003872e-12,4.399780810116467e-11,2.9082226414917985e-10
sub-079,F8,1.5836904991715916e-11,5.259498616422149e-12,4.4711372345715546e-11,2.926108189202622e-10
sub-079,T3,1.5349366198846988e-11,4.590273908114229e-12,4.4120305185128915e-11,2.892369444599951e-10
sub-079,T4,1.51762625135506e-11,4.765956059031896e-12,4.385083609479813e-11,2.8939522359284225e-10
sub-079,T5,1.65445674590827e-11,4.51647534746061e-12,4.3850097519105116e-11,2.8935192283158504e-10
sub-079,T6,1.8441384795621476e-11,4.52571159706128e-12,4.350961211915257e-11,2.88742170300915e-10
sub-079,Fz,1.4079879982146956e-11,4.129401974948973e-12,4.3215680222629853e-11,2.8746128500995444e-10
sub-079,Cz,1.3855595149649692e-11,4.209314695601321e-12,4.304734771852339e-11,2.8641307047725915e-10
sub-079,Pz,1.6277762019210502e-11,4.339537351943116e-12,4.3450529678465375e-11,2.889902692899951e-10
sub-080,Fp1,6.371251480807339e-12,9.811229575820181e-13,1.1009614197332549e-11,1.2760563002627894e-10
sub-080,Fp2,5.37575731705668e-12,1.181314151554866e-12,9.880332025484462e-12,1.0069257860123132e-10
sub-080,F3,5.782116938675082e-12,1.0343057208907014e-12,9.69745914747222e-12,9.214134996486237e-11
sub-080,F4,4.0363727128762776e-12,8.301116986399678e-13,8.803070437134538e-12,8.486377524378391e-11
sub-080,C3,2.9846421168107234e-12,7.08213624159248e-13,8.62235054058873e-12,8.299417544866425e-11
sub-080,C4,2.8662198434277683e-12,7.019754438942956e-13,8.674703411757119e-12,8.283365153215634e-11
sub-080,P3,1.0304672612030449e-11,1.0773918985500106e-12,9.368559276099286e-12,8.434416714105501e-11
sub-080,P4,1.652820080278344e-11,1.076910611873664e-12,9.322205146147647e-12,8.363055001280395e-11
sub-080,O1,4.193725406541517e-11,2.1075476248382984e-12,1.1161729916049579e-11,8.497387171128782e-11
sub-080,O2,4.2005642794467187e-11,1.879938882817949e-12,1.0705269401826373e-11,8.407398229642798e-11
sub-080,F7,1.7158230890496973e-11,7.374219138928451e-12,3.1144916373142696e-11,3.360105348879304e-10
sub-080,F8,4.344992807187958e-12,1.0159712808389903e-12,1.015756052736153e-11,9.732442463068129e-11
sub-080,T3,4.634372830525301e-12,1.2290193216545758e-12,9.566723890543936e-12,8.518751707637523e-11
sub-080,T4,5.0023010439580935e-12,1.0501119478741256e-12,9.88554778333711e-12,8.644253286602185e-11
sub-080,T5,2.332873192822514e-11,2.0258456271817395e-12,1.0697216679027042e-11,8.57829976848801e-11
sub-080,T6,2.3386758920740203e-11,1.5002444129658556e-12,1.033947633923074e-11,8.562169889530307e-11
sub-080,Fz,5.260902163328949e-12,7.454150065227026e-13,1.0014897151024365e-11,9.958685444156424e-11
sub-080,Cz,2.356322637371136e-12,5.80048335171424e-13,8.630059813514119e-12,8.30173013565969e-11
sub-080,Pz,1.3501492005866246e-11,9.625612517142763e-13,9.337779740099178e-12,8.394033610454053e-11
sub-081,Fp1,2.912472515099528e-12,5.948434624738793e-13,1.3343852795189307e-11,1.2031156565742561e-10
sub-081,Fp2,2.91433189170543e-12,6.114778967805418e-13,1.3592388180248466e-11,1.1935266067567932e-10
sub-081,F3,2.4400492701044397e-12,4.941357425035607e-13,9.761301725099877e-12,9.131184930277551e-11
sub-081,F4,2.3718233564637567e-12,4.98205091255776e-13,9.575105213867727e-12,9.074480496158245e-11
sub-081,C3,2.2352440987938988e-12,4.696881777696989e-13,9.035858531205808e-12,8.908886631015971e-11
sub-081,C4,2.2795676187908402e-12,4.741348484875967e-13,9.197365295342987e-12,8.896518436694146e-11
sub-081,P3,2.7996340473432346e-12,5.042468580264229e-13,9.801533904413711e-12,9.004808201210963e-11
sub-081,P4,2.675707186219688e-12,5.038588718999509e-13,9.466899544998775e-12,9.054660788538467e-11
sub-081,O1,3.781745125970789e-12,5.499810230484192e-13,1.0271710843625631e-11,9.051566828946424e-11
sub-081,O2,3.922952766280955e-12,5.485525443709773e-13,1.0030227082998737e-11,9.046771458206399e-11
sub-081,F7,2.5479329336214984e-12,5.177613378763412e-13,9.858721054669663e-12,9.34450929906246e-11
sub-081,F8,2.5960484739267024e-12,5.353968825970445e-13,1.00562255536941e-11,9.240403743174053e-11
sub-081,T3,2.5313173958909576e-12,5.258885281094281e-13,9.722085131517366e-12,9.09347246924648e-11
sub-081,T4,2.6729084093550913e-12,5.16982210178022e-13,9.942077292683982e-12,9.010893969309219e-11
sub-081,T5,3.0090922478718595e-12,5.362105289326213e-13,1.0185290170351937e-11,9.063196374428311e-11
sub-081,T6,3.1672492006926145e-12,5.137890655811687e-13,9.92030933146329e-12,8.984573376772457e-11
sub-081,Fz,2.4818471466892233e-12,4.933139210712062e-13,9.772939639586062e-12,8.954090319342956e-11
sub-081,Cz,2.3890469662272315e-12,5.238826570352175e-13,9.48160303931514e-12,9.160942724651684e-11
sub-081,Pz,2.5219298420994286e-12,4.997600783593097e-13,9.375031756842109e-12,8.987115185567743e-11
sub-082,Fp1,3.294198658862038e-12,7.688867292821959e-13,9.338984301513644e-12,9.6509564300907e-11
sub-082,Fp2,3.877412344568733e-12,9.787394494159844e-13,1.128706745553735e-11,1.2833922017184484e-10
sub-082,F3,2.6757101724241036e-12,6.755484207398197e-13,9.011429821878117e-12,9.343923446101793e-11
sub-082,F4,2.8122556479349415e-12,8.623705993420157e-13,9.069020848670051e-12,9.315351978540225e-11
sub-082,C3,2.3620929629517377e-12,5.905226219690039e-13,8.813617444104064e-12,9.262531127089919e-11
sub-082,C4,2.3545600371109024e-12,5.929229270029718e-13,8.774280693329527e-12,9.231250876298377e-11
sub-082,P3,4.3165944836478e-12,5.966863600539767e-13,9.135959092420855e-12,9.364167962148828e-11
sub-082,P4,3.4610679693201796e-12,6.237733454248273e-13,8.98862936811493e-12,9.321200011323034e-11
sub-082,O1,7.596098742577817e-12,7.276055078663329e-13,9.82466146115591e-12,9.599774758587328e-11
sub-082,O2,9.063777728574457e-12,7.574082311899866e-13,1.0195443548977029e-11,9.760207373299071e-11
sub-082,F7,3.3946148893960686e-12,9.652673639119055e-13,9.40239450858913e-12,9.537677818672643e-11
sub-082,F8,3.369080112958736e-12,7.984042776895796e-13,9.362346088153733e-12,9.400462115362452e-11
sub-082,T3,4.628935626994841e-12,9.096479114813138e-13,9.40688422107337e-12,9.411642105928331e-11
sub-082,T4,3.851178006200279e-12,7.427094321238203e-13,9.402463772848583e-12,9.366445445648647e-11
sub-082,T5,1.0430307026314219e-11,7.44653558751423e-13,1.0022662620590742e-11,9.63780778090206e-11
sub-082,T6,8.63162782661406e-12,7.276796545894059e-13,1.0101150037269467e-11,9.491898815335364e-11
