Subject,Group,Channel,Delta Power,Theta Power,Alpha Power,Beta Power
sub-059,Control,T5,2.668330531077117e-10,3.6154870040145524e-11,1.7140955402748635e-11,1.2636073808995154e-11
sub-059,Control,T6,2.662988716592041e-10,3.4860575126709755e-11,1.4893736497386195e-11,1.3540421092538789e-11
sub-059,Control,Fz,2.661810851406204e-10,3.3924037480285163e-11,1.1401953853318937e-11,1.074412322418994e-11
sub-059,Control,Cz,2.648928671677963e-10,3.3177965271300006e-11,1.0474781706315467e-11,9.365532736461154e-12
sub-059,Control,Pz,2.649872374142158e-10,3.383051199540364e-11,1.31644323129233e-11,9.771736640301002e-12
sub-060,Control,Fp1,2.4442084753595803e-10,3.40467308386293e-11,1.2082544804909802e-11,1.475471930874617e-11
sub-060,Control,Fp2,2.512611782906894e-10,3.531455359650232e-11,1.3292469364042466e-11,1.926131736905601e-11
sub-060,Control,F3,2.470633057422846e-10,3.30904586129221e-11,1.02707212291746e-11,1.0218119699548325e-11
sub-060,Control,F4,2.4743052451118233e-10,3.304107790022541e-11,1.0470560937025145e-11,9.91403955449673e-12
sub-060,Control,C3,2.488060203810161e-10,3.333002352414469e-11,1.058846386208024e-11,1.0726405475387108e-11
sub-060,Control,C4,2.5345165231664617e-10,3.338723694758378e-11,1.0509486374228174e-11,1.1186794401632481e-11
sub-060,Control,P3,2.526055139935187e-10,3.448271631765253e-11,1.2322398228061198e-11,1.4858740475896956e-11
sub-060,Control,P4,2.5372488239952487e-10,3.3985400874748724e-11,1.1529265327538606e-11,1.4029710533089792e-11
sub-060,Control,O1,2.5653819790884214e-10,3.61750397455606e-11,1.5600736830604263e-11,1.9549045025448112e-11
sub-060,Control,O2,2.5942738082712665e-10,3.62648722728275e-11,1.6083733105830222e-11,2.0146860401824967e-11
sub-060,Control,F7,2.5406474673534013e-10,3.4012460963057584e-11,1.0939788732404215e-11,1.1705981815561114e-11
sub-060,Control,F8,2.5728193379105605e-10,3.514757870072749e-11,1.214411861202769e-11,1.5533980081579234e-11
sub-060,Control,T3,2.510430745636381e-10,3.471944746448027e-11,1.2688582217663687e-11,1.6143260844981213e-11
sub-060,Control,T4,2.502925648291777e-10,3.4673943030027486e-11,1.2351015946418369e-11,1.4844319753471436e-11
sub-060,Control,T5,2.539189353273803e-10,3.55936984515891e-11,1.6061072770249266e-11,1.9349581605514407e-11
sub-060,Control,T6,2.5439166530560887e-10,3.555395591790272e-11,1.5913670255269067e-11,1.9324952651735973e-11
sub-060,Control,Fz,2.501446925489602e-10,3.343848371399008e-11,1.044064341985593e-11,1.0134522283274169e-11
sub-060,Control,Cz,2.5533250447558556e-10,3.36131306905619e-11,1.0579435548973937e-11,1.1574434136608666e-11
sub-060,Control,Pz,2.5437206494353284e-10,3.409239965555345e-11,1.1056390940947283e-11,1.3144932718331589e-11
sub-061,Control,Fp1,2.84820077763184e-10,3.754039044876636e-11,1.579407780106164e-11,1.2052251691019194e-11
sub-061,Control,Fp2,3.1180621725514475e-10,4.066950084650627e-11,1.734263467667348e-11,1.2837714525671844e-11
sub-061,Control,F3,2.606066938064517e-10,3.359844854010628e-11,1.1256942100637141e-11,8.372527138358799e-12
sub-061,Control,F4,2.708558363124281e-10,3.4853994891346104e-11,1.1994193873107e-11,9.825979309818857e-12
sub-061,Control,C3,2.6333015983901504e-10,3.372440660805159e-11,9.921092075394876e-12,7.649146524648065e-12
sub-061,Control,C4,2.6443924014452416e-10,3.388264511816303e-11,1.0106129187308677e-11,7.965309220363614e-12
sub-061,Control,P3,2.6778393793041495e-10,3.4610506576014643e-11,1.5663990699987535e-11,8.478908007457662e-12
sub-061,Control,P4,2.659341550580633e-10,3.4366784704881124e-11,1.6393825018233037e-11,8.184198098891618e-12
sub-061,Control,O1,2.677924429928906e-10,3.6087306288915716e-11,4.2897216897483524e-11,1.0654494226638036e-11
sub-061,Control,O2,2.7374285881121485e-10,3.697047219324265e-11,4.8484427494487207e-11,1.076890524121629e-11
sub-061,Control,F7,2.6626674128440346e-10,3.485800022651649e-11,1.243237544823202e-11,9.608255018864339e-12
sub-061,Control,F8,2.778744841651835e-10,3.5837341965606825e-11,1.2550708310287424e-11,1.0904137580530238e-11
sub-061,Control,T3,2.6531256847740245e-10,3.5064956074172986e-11,1.2121785248642691e-11,9.876575019443014e-12
sub-061,Control,T4,2.660537127670637e-10,3.451922267634577e-11,1.259389579287687e-11,1.0536414550777285e-11
sub-061,Control,T5,2.6713898136252206e-10,3.5725338356823175e-11,2.150806991068952e-11,1.0214195533427313e-11
sub-061,Control,T6,2.6654584745440667e-10,3.555478168437425e-11,3.244950664928212e-11,1.0026304147702206e-11
sub-061,Control,Fz,2.6198459644172055e-10,3.366569780604038e-11,1.143474470071141e-11,7.571024295283206e-12
sub-061,Control,Cz,2.6442832724707157e-10,3.403540039540831e-11,1.0376610599119022e-11,7.43289705079529e-12
sub-061,Control,Pz,2.662603198867186e-10,3.441823192987359e-11,1.56458740510977e-11,8.086972356351626e-12
sub-062,Control,Fp1,1.975797886456063e-10,3.5894699640442104e-11,2.229191375029866e-11,1.0647609997782466e-11
sub-062,Control,Fp2,1.9929293869986503e-10,3.529520250045905e-11,2.052965941542525e-11,2.6827910110557107e-11
sub-062,Control,F3,1.993518179261083e-10,3.5377683447032273e-11,2.1867640887142508e-11,1.5591134502385033e-11
sub-062,Control,F4,1.9666578309086668e-10,3.519512708468286e-11,1.7811972169916484e-11,1.3581494232230679e-11
sub-062,Control,C3,1.9619785062103742e-10,3.4367137158936914e-11,1.4247973656882896e-11,9.016202393148313e-12
sub-062,Control,C4,1.9563305768706953e-10,3.468480166645649e-11,1.3063663627209825e-11,9.204978388171197e-12
sub-062,Control,P3,1.9813818116970792e-10,3.696424095698382e-11,5.6714634648752045e-11,1.2330391589590998e-11
sub-062,Control,P4,1.9882208609344442e-10,3.742721126994267e-11,6.197518317415411e-11,1.2942362150852693e-11
sub-062,Control,O1,2.088739931827311e-10,4.268086226260289e-11,1.3696171541673013e-10,1.6062200829821904e-11
sub-062,Control,O2,2.0372644429071195e-10,4.245095955227803e-11,1.3691083248239019e-10,1.550059364401927e-11
sub-062,Control,F7,1.9915844374850395e-10,3.830146718355708e-11,2.6223079836642584e-11,1.220661400868974e-11
sub-062,Control,F8,1.987174216913896e-10,3.735402393392413e-11,2.6191447769951344e-11,1.2141971738548066e-11
sub-062,Control,T3,1.9892634056729948e-10,3.775540358162443e-11,2.7763155185250486e-11,1.2308354787586117e-11
sub-062,Control,T4,1.9731415113991593e-10,3.7321919583452274e-11,3.238784071580913e-11,1.1882971577713733e-11
sub-062,Control,T5,2.0038049618819074e-10,4.160281478330846e-11,1.2614447018300864e-10,1.7475649090732846e-11
sub-062,Control,T6,2.081909234513601e-10,3.925092463456787e-11,8.531115297711485e-11,1.371102791101868e-11
sub-062,Control,Fz,1.9363356588967617e-10,3.4860217071556996e-11,2.2542545280155307e-11,1.0381077043829176e-11
sub-062,Control,Cz,1.935047005721672e-10,3.509641704969125e-11,1.3917916009929274e-11,9.194439145791869e-12
sub-062,Control,Pz,1.9998019400843059e-10,3.729751516679262e-11,5.1532691507758975e-11,1.1763085356650208e-11
sub-063,Control,Fp1,2.4686810192340194e-10,3.529288065042483e-11,1.2738164062352722e-11,1.221970274341548e-11
sub-063,Control,Fp2,2.4505745639312494e-10,3.442249180336725e-11,1.2547210387381261e-11,1.0761554142880948e-11
sub-063,Control,F3,2.450804476277783e-10,3.4811188633176316e-11,1.233827456030388e-11,1.139900519110531e-11
sub-063,Control,F4,2.4426339389848103e-10,3.399763082916462e-11,1.1890721368388821e-11,1.088503331638983e-11
sub-063,Control,C3,2.426320729803075e-10,3.37495368049563e-11,1.1788594449752007e-11,9.957505740583916e-12
sub-063,Control,C4,2.433239085421255e-10,3.331744860833669e-11,1.142308891508912e-11,1.0562385977807543e-11
sub-063,Control,P3,2.4576712458968175e-10,3.4783636153221354e-11,1.4959930024623452e-11,1.3047467398246278e-11
sub-063,Control,P4,2.4679635217317453e-10,3.4444542593807976e-11,1.5953255148536166e-11,1.1476281161349376e-11
sub-063,Control,O1,2.507602991078588e-10,3.713918093329418e-11,3.070750935265437e-11,1.611697399380398e-11
sub-063,Control,O2,2.5250049605870494e-10,3.806045683762647e-11,4.08875606134624e-11,1.6233566062068498e-11
sub-063,Control,F7,2.4937849127479737e-10,3.5967386250115206e-11,1.4066422363445017e-11,1.330296880218547e-11
sub-063,Control,F8,2.488801289489325e-10,3.5623730641605024e-11,1.427021665212049e-11,1.3291078866622376e-11
sub-063,Control,T3,2.483054760343132e-10,3.6265909787979585e-11,1.5538743557905723e-11,1.3859390242802898e-11
sub-063,Control,T4,2.493133586645426e-10,3.5406312928221016e-11,1.5803178098445672e-11,1.7745894057310212e-11
sub-063,Control,T5,2.4628027981908356e-10,3.642773813879505e-11,2.3605998391446646e-11,1.562539000372034e-11
sub-063,Control,T6,2.496907193677902e-10,3.551367253361683e-11,2.472472540801485e-11,1.4037897311601617e-11
sub-063,Control,Fz,2.4509101521479885e-10,3.478927323810071e-11,1.2222567609661736e-11,1.046002649051038e-11
sub-063,Control,Cz,2.4497294666055383e-10,3.4116693748563976e-11,1.1636109162805262e-11,9.822946025356969e-12
sub-063,Control,Pz,2.4707913896979063e-10,3.463400043530072e-11,1.4229710587107007e-11,1.0972995645126401e-11
sub-064,Control,Fp1,2.1450030539271904e-10,3.9665253753431474e-11,6.073047082238279e-11,2.1214991975498138e-11
sub-064,Control,Fp2,2.214974818115162e-10,4.08830722583508e-11,6.245582033988358e-11,2.4560844387192378e-11
sub-064,Control,F3,2.1726611590820575e-10,3.7996874361217595e-11,5.633419427303051e-11,2.4655841692995973e-11
sub-064,Control,F4,2.194178348707201e-10,4.13903027066576e-11,5.5372654486438124e-11,2.8330121623497797e-11
sub-064,Control,C3,2.1825004297284289e-10,3.442502203119948e-11,3.2498049852416034e-11,1.8524483324256908e-11
sub-064,Control,C4,2.1970849868487332e-10,3.7383365086921976e-11,2.5071450746145535e-11,1.8199566885445413e-11
sub-064,Control,P3,2.2522913832306075e-10,3.9298394254409375e-11,6.937736353499838e-11,2.7867636871064317e-11
sub-064,Control,P4,2.1707898009172998e-10,4.029514265794594e-11,6.896487370659115e-11,2.6895090447011694e-11
sub-064,Control,O1,2.346426562518217e-10,4.458258190308974e-11,1.0673531902270208e-10,3.162492874050633e-11
sub-064,Control,O2,2.2787661416133655e-10,4.7247748197379606e-11,1.866904550490085e-10,3.500657135193394e-11
sub-064,Control,F7,2.34623654669096e-10,4.1544905252046496e-11,6.180116952118686e-11,2.1833695887394376e-11
sub-064,Control,F8,2.3424838402433875e-10,4.342351180395518e-11,6.462497006855283e-11,2.5446706341875465e-11
sub-064,Control,T3,2.3068134094451292e-10,4.1169988059731925e-11,6.159886508413595e-11,2.7075699239462322e-11
sub-064,Control,T4,2.350381006147928e-10,4.3103929982519094e-11,5.411450275819762e-11,2.6639094801960126e-11
sub-064,Control,T5,2.347718549969362e-10,5.373629451288931e-11,1.9229032307637907e-10,4.1082282625045214e-11
sub-064,Control,T6,2.2632153120681995e-10,4.542094687858857e-11,1.182569130723023e-10,2.951472718427523e-11
sub-064,Control,Fz,2.2076409138328038e-10,4.001858827845674e-11,6.157678569454077e-11,2.0547785119694835e-11
sub-064,Control,Cz,2.2484188534529762e-10,3.679149078869345e-11,3.615254353194973e-11,2.255085628121302e-11
sub-064,Control,Pz,2.2542102649583669e-10,3.6801812715454346e-11,5.813189872876957e-11,2.4060122873898764e-11
sub-065,Control,Fp1,2.6011530965558414e-10,3.40969558654815e-11,1.1488783910566589e-11,1.5861342623744976e-11
sub-065,Control,Fp2,2.550401431887092e-10,3.305898914047669e-11,1.0328638434141598e-11,9.912669874906476e-12
sub-065,Control,F3,2.541222593977909e-10,3.320102725680571e-11,1.0837683974609562e-11,1.1320930746441317e-11
sub-065,Control,F4,2.557883529611705e-10,3.330726869828989e-11,1.0759947571071396e-11,1.1998968583205548e-11
sub-065,Control,C3,2.517622223559636e-10,3.254213875587854e-11,1.019033698146791e-11,9.382783075180683e-12
sub-065,Control,C4,2.536414088604925e-10,3.274976083622894e-11,1.0229398663683378e-11,9.851789209483357e-12
sub-065,Control,P3,2.5664545431802625e-10,3.2977001369426416e-11,1.558633212378849e-11,1.2085485479579174e-11
sub-065,Control,P4,2.5559656890587735e-10,3.294467917187275e-11,1.3716077657465717e-11,1.087004404656692e-11
sub-065,Control,O1,2.5928530648901983e-10,3.4179088011955295e-11,3.335187368417726e-11,1.625802861674962e-11
sub-065,Control,O2,2.619808282027996e-10,3.43309082126048e-11,3.000452659781627e-11,1.565041120098856e-11
sub-065,Control,F7,2.5857671558801147e-10,3.446959970601107e-11,1.212852009836456e-11,1.4098312086371501e-11
sub-065,Control,F8,2.62579031919528e-10,3.467671629525111e-11,1.1673389254825882e-11,1.3161859385141142e-11
sub-065,Control,T3,2.5885569385227845e-10,3.453561130863798e-11,1.4597190787536114e-11,1.476679097920863e-11
sub-065,Control,T4,2.564033950033266e-10,3.502100735078086e-11,1.3766931095986426e-11,1.6036449139988088e-11
sub-065,Control,T5,2.591885339446086e-10,3.455395944722552e-11,3.4455505718691054e-11,1.762532666120326e-11
sub-065,Control,T6,2.5982315332810397e-10,3.425307204988428e-11,2.9991556989298375e-11,1.5579221612014148e-11
sub-065,Control,Fz,2.562006967271561e-10,3.313181069061717e-11,1.0534515959521449e-11,9.221888156561889e-12
sub-065,Control,Cz,2.5502056551020784e-10,3.2643518054156663e-11,1.0019101609780359e-11,8.904616157334766e-12
sub-065,Control,Pz,2.5539264421913176e-10,3.2842754814087145e-11,1.3652497594448943e-11,1.04863427931512e-11
