Subject,Group,Channel,Delta Power,Theta Power,Alpha Power,Beta Power
sub-060,Control,P4,9.399351805379506e-11,9.116445409836741e-12,2.6061016712678004e-12,8.852773806865247e-13
sub-060,Control,O1,9.324362922966631e-11,9.40836970858835e-12,3.4652791471278826e-12,1.1994523632265958e-12
sub-060,Control,O2,9.754013828920489e-11,9.797754310728625e-12,3.699122142946502e-12,1.2954757229394368e-12
sub-060,Control,F7,9.267698385812466e-11,9.128232776892328e-12,2.4879861871423135e-12,8.865310062299671e-13
sub-060,Control,F8,9.434029848707187e-11,9.162163712374796e-12,2.6438590355121245e-12,1.0159726613359053e-12
sub-060,Control,T3,9.113195184560328e-11,9.02458902450765e-12,2.6799626160246623e-12,1.0023537553850472e-12
sub-060,Control,T4,9.08874555178614e-11,8.874209103422693e-12,2.6234156411255076e-12,9.280702570948612e-13
sub-060,Control,T5,9.239913623496637e-11,9.349686449953525e-12,3.537813697294822e-12,1.1881070469420122e-12
sub-060,Control,T6,9.257325237337749e-11,9.238271327121982e-12,3.4433980388585074e-12,1.2161536985071193e-12
sub-060,Control,Fz,9.554775389998463e-11,8.913457272260776e-12,2.4531209691943566e-12,8.045998559328418e-13
sub-060,Control,Cz,9.137120794482605e-11,8.74033301195919e-12,2.204294721079541e-12,6.902002182167369e-13
sub-060,Control,Pz,9.17201389060242e-11,8.858641058062516e-12,2.3951892626409713e-12,7.952749658028387e-13
sub-061,Control,Fp1,2.1140926745751196e-10,1.3030496190199578e-11,3.370196920899635e-12,6.993963010351077e-13
sub-061,Control,Fp2,2.2515821788111987e-10,1.8225341389327577e-11,3.7222745163580635e-12,6.718605071827713e-13
sub-061,Control,F3,9.350789166705078e-11,8.856550857208194e-12,2.4204862377422316e-12,5.644244940326522e-13
sub-061,Control,F4,9.536037789401834e-11,9.134642653832177e-12,2.533800775018028e-12,6.201038241088479e-13
sub-061,Control,C3,8.820093189814687e-11,8.525924278212875e-12,2.0461140363323222e-12,4.798366586140666e-13
sub-061,Control,C4,8.793359564793462e-11,8.424931057288799e-12,2.0685459628905316e-12,4.946020841850162e-13
sub-061,Control,P3,8.931246378109424e-11,8.761013318063242e-12,3.5432597457435118e-12,5.280646061511567e-13
sub-061,Control,P4,8.901768635185906e-11,8.643253725965196e-12,3.741869218978229e-12,5.005191383306866e-13
sub-061,Control,O1,9.049623568554058e-11,9.258114311377743e-12,1.0475605237704713e-11,6.675612208433229e-13
sub-061,Control,O2,9.196046695464899e-11,9.430500630654908e-12,1.1953474855724856e-11,6.799582153531553e-13
sub-061,Control,F7,9.832206842395769e-11,9.101364195344956e-12,2.6284526185972275e-12,6.623658317198219e-13
sub-061,Control,F8,1.0826420714981157e-10,1.0837534953718033e-11,3.1244674455862148e-12,8.601696667533843e-13
sub-061,Control,T3,8.970887256946237e-11,8.889404190354489e-12,2.5435947069248212e-12,6.609349724275939e-13
sub-061,Control,T4,8.881615254538908e-11,8.725191644025845e-12,2.782569577317639e-12,7.437737806917191e-13
sub-061,Control,T5,8.992860587089118e-11,9.107770848561726e-12,5.161916951593372e-12,6.475524475529424e-13
sub-061,Control,T6,9.001967446121059e-11,9.089220325453624e-12,7.930354739620961e-12,6.388195694308918e-13
sub-061,Control,Fz,9.118838389653584e-11,8.76189553486867e-12,2.4628331194680747e-12,4.656154589482176e-13
sub-061,Control,Cz,8.782858339801095e-11,8.514937482622346e-12,2.098452017736165e-12,4.48325738682621e-13
sub-061,Control,Pz,8.874839688494527e-11,8.704620275321547e-12,3.5051167433883862e-12,4.952780270096881e-13
sub-062,Control,Fp1,1.0099606291112469e-10,1.1795604835834782e-11,7.617773757198759e-12,1.247821290237899e-12
sub-062,Control,Fp2,8.998303450232886e-11,9.598191262547571e-12,7.030118428962757e-12,1.485166213316999e-12
sub-062,Control,F3,8.214727303381514e-11,9.006183358949191e-12,5.2873069169753576e-12,7.933492012049039e-13
sub-062,Control,F4,8.21283713712238e-11,9.061091586014297e-12,4.649203703053664e-12,7.943756371909438e-13
sub-062,Control,C3,8.064797059040132e-11,8.510522021001032e-12,2.9439988713682875e-12,5.731546920562341e-13
sub-062,Control,C4,8.104263811698059e-11,8.666907358502125e-12,2.868589315122965e-12,5.743468405227738e-13
sub-062,Control,P3,8.361847105638033e-11,9.387722925933193e-12,1.1973428443729638e-11,7.822469566199488e-13
sub-062,Control,P4,8.167347821061317e-11,9.224775122147026e-12,1.3661368677838395e-11,7.96457454637417e-13
sub-062,Control,O1,8.707250350751171e-11,1.0784637906652741e-11,2.956056179988652e-11,1.0081536453634757e-12
sub-062,Control,O2,1.0137604968211662e-10,1.2557632046822468e-11,3.013714402515475e-11,1.1572459919774833e-12
sub-062,Control,F7,8.25628152835621e-11,9.827053601647489e-12,5.601449093853713e-12,7.997494666380942e-13
sub-062,Control,F8,8.296367431657922e-11,9.588376557244659e-12,5.908736861956737e-12,8.098810823004366e-13
sub-062,Control,T3,8.364676514399882e-11,9.992829009157055e-12,6.4067714475785194e-12,7.880542722425638e-13
sub-062,Control,T4,1.0024527382639079e-10,1.1885133014941016e-11,7.990514785720079e-12,9.755267116154662e-13
sub-062,Control,T5,8.380203747653436e-11,1.0638942626604185e-11,2.783627564594335e-11,1.0824930828377495e-12
sub-062,Control,T6,9.235348047604027e-11,1.089303568112249e-11,1.9188204160550717e-11,9.56976987058356e-13
sub-062,Control,Fz,8.252623157218817e-11,9.118179090897157e-12,5.923937225071489e-12,6.794092241844313e-13
sub-062,Control,Cz,8.822189803785988e-11,9.625687151922752e-12,3.651631393094518e-12,6.631693318218951e-13
sub-062,Control,Pz,8.17671287700185e-11,9.134740117962202e-12,1.0926122404800115e-11,7.171472257534948e-13
sub-063,Control,Fp1,8.124243081876373e-11,9.590610310089386e-12,2.8134269177401915e-12,7.414564891116452e-13
sub-063,Control,Fp2,8.283077280698729e-11,9.597507984785684e-12,2.7591980118102496e-12,7.423023795474492e-13
sub-063,Control,F3,7.901963975775049e-11,9.212894135095826e-12,2.6027550555522322e-12,6.810793076415675e-13
sub-063,Control,F4,8.011522945287877e-11,9.207449675326861e-12,2.558199519797272e-12,6.679044815281335e-13
sub-063,Control,C3,7.87640633146395e-11,9.014678515546872e-12,2.431954503974507e-12,5.991058630703358e-13
sub-063,Control,C4,7.937938589569892e-11,8.957945977535171e-12,2.384535237598494e-12,6.161802871560832e-13
sub-063,Control,P3,7.960158403237026e-11,9.194198391306633e-12,3.1300421760970074e-12,7.748538226663636e-13
sub-063,Control,P4,8.047379415247526e-11,9.133862404412e-12,3.2906180039148653e-12,6.829726550299644e-13
sub-063,Control,O1,8.147151731129033e-11,9.783783120241217e-12,6.456346414031186e-12,9.476163655267608e-13
sub-063,Control,O2,8.31807999816673e-11,1.0047614680818513e-11,8.238858064703121e-12,9.54267187213074e-13
sub-063,Control,F7,8.147424281227631e-11,9.736610959190831e-12,3.1921368223729337e-12,8.560996953766946e-13
sub-063,Control,F8,8.361061960251372e-11,9.728556777284288e-12,2.9846500187511935e-12,9.334911178180045e-13
sub-063,Control,T3,8.240845895822634e-11,1.0028738461680778e-11,3.4029621670275294e-12,8.624767176662737e-13
sub-063,Control,T4,8.173623965882461e-11,9.588012025529877e-12,3.1831674027856484e-12,1.0298111382846473e-12
sub-063,Control,T5,7.973192841341268e-11,9.60026932710186e-12,4.9427768232193724e-12,9.293359888821211e-13
sub-063,Control,T6,8.185493464120196e-11,9.456371299498922e-12,4.95394133817703e-12,8.263491065469198e-13
sub-063,Control,Fz,7.915719046538895e-11,9.153801561947662e-12,2.574316104355551e-12,6.271338193639389e-13
sub-063,Control,Cz,7.957570894924565e-11,9.037805733221706e-12,2.4172060352778804e-12,5.876833579049762e-13
sub-063,Control,Pz,8.030675490606306e-11,9.223011222101893e-12,2.9370022085216334e-12,6.527124436644339e-13
sub-064,Control,Fp1,1.601056466612222e-10,1.6339971080373587e-11,1.558322223573704e-11,1.849511158374847e-12
sub-064,Control,Fp2,1.6065223195620043e-10,1.6109890732721005e-11,1.5726918991165694e-11,1.692289400434076e-12
sub-064,Control,F3,1.0036807132789219e-10,1.1078892484567743e-11,1.2271658285769861e-11,1.6774005978592627e-12
sub-064,Control,F4,1.0885321835854926e-10,1.1806790903641677e-11,1.3185488960904986e-11,1.6769041576070359e-12
sub-064,Control,C3,9.552613032936275e-11,1.0329855804306006e-11,7.425387079073297e-12,1.1294127142911793e-12
sub-064,Control,C4,9.613904508954372e-11,1.014109532225687e-11,7.0176974449157635e-12,1.1248469251491793e-12
sub-064,Control,P3,9.954288336599489e-11,1.1914472057674516e-11,2.6623800179877814e-11,1.841619448380835e-12
sub-064,Control,P4,9.750089316459114e-11,1.1251866843394653e-11,2.0065563256418868e-11,1.7372248976065894e-12
sub-064,Control,O1,1.0379772951757671e-10,1.37472344869177e-11,4.9012489470160913e-11,2.0297170908332522e-12
sub-064,Control,O2,1.040866695854726e-10,1.493331474564414e-11,7.45869941073352e-11,2.469538501918048e-12
sub-064,Control,F7,1.0712853394748047e-10,1.1993006803445102e-11,1.3389703792818549e-11,1.792554557706759e-12
sub-064,Control,F8,1.1486163154527888e-10,1.246299089493006e-11,1.4111466167154337e-11,1.668406792430762e-12
sub-064,Control,T3,9.942527994525477e-11,1.1544881625574967e-11,1.61520068413021e-11,1.7172742342567497e-12
sub-064,Control,T4,1.0425779903615077e-10,1.168847103529116e-11,1.283208526343562e-11,1.8162331672045334e-12
sub-064,Control,T5,1.0379091074090727e-10,1.5983177404894652e-11,8.67041760375655e-11,2.925145057740082e-12
sub-064,Control,T6,1.0112678226042111e-10,1.2715824991083807e-11,3.982081192745695e-11,1.950711173832584e-12
sub-064,Control,Fz,9.985749028722998e-11,1.1024091045798515e-11,1.3660133254734393e-11,1.2701643624084903e-12
sub-064,Control,Cz,9.649608934874646e-11,1.0285359685352012e-11,8.841298591485966e-12,1.3616883024385168e-12
sub-064,Control,Pz,9.88978031955188e-11,1.1008778801188198e-11,1.8231493027134807e-11,1.583043105650311e-12
sub-065,Control,Fp1,1.2311249802207932e-10,1.1494459010906513e-11,2.6828152478583096e-12,1.324782440401727e-12
sub-065,Control,Fp2,1.2936069643841223e-10,1.2335630129600064e-11,2.640903035560888e-12,1.049362163248821e-12
sub-065,Control,F3,9.220430096828756e-11,8.79607427513207e-12,2.2165759066942563e-12,8.174347632488505e-13
sub-065,Control,F4,9.261453192652745e-11,8.858908265968767e-12,2.2041513635247274e-12,7.552901925320467e-13
sub-065,Control,C3,8.761301885101592e-11,8.3417185719642e-12,2.074907014254613e-12,5.764449133882147e-13
sub-065,Control,C4,8.847749584208073e-11,8.475035584233306e-12,2.0478106573892657e-12,5.749099735818205e-13
sub-065,Control,P3,8.881906799419966e-11,8.549346964894993e-12,3.0778366078122614e-12,7.174845629978071e-13
sub-065,Control,P4,8.898215470151067e-11,8.527013399671784e-12,2.6922013574828274e-12,6.300799659613677e-13
sub-065,Control,O1,9.043170742219763e-11,8.976317797889731e-12,6.4303560683781036e-12,9.43051980448142e-13
sub-065,Control,O2,9.110851001950099e-11,9.010137446715393e-12,5.752470699522066e-12,9.290630440047886e-13
sub-065,Control,F7,9.59237592148427e-11,9.138311794592428e-12,2.5884498129055635e-12,1.0720548159069132e-12
sub-065,Control,F8,9.68110874590772e-11,9.380546321908652e-12,2.5439360263201713e-12,1.103929025340522e-12
sub-065,Control,T3,9.144439134132573e-11,9.008355984319277e-12,2.923019266653096e-12,9.208874800717407e-13
sub-065,Control,T4,9.1118415524853e-11,9.12482232828851e-12,2.927970779196664e-12,1.1435629234593132e-12
sub-065,Control,T5,8.998946570135054e-11,9.012765083683799e-12,6.6448744321090974e-12,1.031558055000838e-12
sub-065,Control,T6,9.02659892510465e-11,8.941249823945615e-12,5.703425291168047e-12,9.155647807087084e-13
sub-065,Control,Fz,9.284811969190562e-11,8.830793178020833e-12,2.128950492118183e-12,5.698765690062341e-13
sub-065,Control,Cz,8.825352811933625e-11,8.409851068974453e-12,2.0386338453123743e-12,5.259276483450033e-13
sub-065,Control,Pz,8.905480871190947e-11,8.54621311066218e-12,2.7088135313660927e-12,6.179611053088465e-13
